"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Att","Live_Pass_Types","Dead_Pass_Types","FK_Pass_Types","TB_Pass_Types","Sw_Pass_Types","Crs_Pass_Types","TI_Pass_Types","CK_Pass_Types","In_Corner_Kicks","Out_Corner_Kicks","Str_Corner_Kicks","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes"
"La Liga","2023-09-01","La Liga (Matchweek 4)","Cádiz","4-4-2",3,2.1,"Chris Ramos · 18&rsquor; Darwin Machís (P) · 30&rsquor; Darwin Machís · 50&rsquor;",5,0,"Villarreal","4-3-3",1,0.3,"Alexander Sørloth · 10&rsquor; Alfonso Pedraza · 22&rsquor;",4,1,"https://fbref.com/en/matches/eb5232b2/Cadiz-Villarreal-September-1-2023-La-Liga","Villarreal","Away",NA,921,466,400,64,23,1,4,9,22,3,3,0,0,385,2,9
"La Liga","2023-09-01","La Liga (Matchweek 4)","Almería","4-2-3-1",2,3,"Sergio Akieme · 54&rsquor; Sergio Arribas · 68&rsquor;",1,0,"Celta Vigo","5-4-1",3,1.5,"Unai Núñez · 24&rsquor; Jørgen Strand Larsen · 33&rsquor; Williot Swedberg · 87&rsquor;",1,0,"https://fbref.com/en/matches/979e8388/Almeria-Celta-Vigo-September-1-2023-La-Liga","Almería","Home",NA,990,667,610,56,12,2,4,29,26,6,2,2,0,570,1,11
"La Liga","2023-09-01","La Liga (Matchweek 4)","Almería","4-2-3-1",2,3,"Sergio Akieme · 54&rsquor; Sergio Arribas · 68&rsquor;",1,0,"Celta Vigo","5-4-1",3,1.5,"Unai Núñez · 24&rsquor; Jørgen Strand Larsen · 33&rsquor; Williot Swedberg · 87&rsquor;",1,0,"https://fbref.com/en/matches/979e8388/Almeria-Celta-Vigo-September-1-2023-La-Liga","Celta Vigo","Away",NA,990,399,346,50,9,1,2,23,24,5,0,5,0,308,3,10
"La Liga","2023-09-02","La Liga (Matchweek 4)","Real Sociedad","4-3-3",5,2.3,"Takefusa Kubo · 9&rsquor; Takefusa Kubo · 44&rsquor; Martín Zubimendi · 59&rsquor; Ander Barrenetxea · 67&rsquor; Adri Bosch (OG) · 76&rsquor;",1,0,"Granada","3-4-3",3,0.8,"Robin Le Normand (OG) · 35&rsquor; Lucas Boyé · 83&rsquor; Bryan Zaragoza · 90+9&rsquor;",5,0,"https://fbref.com/en/matches/e1fd4178/Real-Sociedad-Granada-September-2-2023-La-Liga","Real Sociedad","Home",NA,990,583,533,42,19,3,6,13,14,2,0,1,0,478,8,3
"La Liga","2023-09-02","La Liga (Matchweek 4)","Real Sociedad","4-3-3",5,2.3,"Takefusa Kubo · 9&rsquor; Takefusa Kubo · 44&rsquor; Martín Zubimendi · 59&rsquor; Ander Barrenetxea · 67&rsquor; Adri Bosch (OG) · 76&rsquor;",1,0,"Granada","3-4-3",3,0.8,"Robin Le Normand (OG) · 35&rsquor; Lucas Boyé · 83&rsquor; Bryan Zaragoza · 90+9&rsquor;",5,0,"https://fbref.com/en/matches/e1fd4178/Real-Sociedad-Granada-September-2-2023-La-Liga","Granada","Away",NA,990,372,304,63,23,1,2,20,20,5,3,1,0,255,5,10
"La Liga","2023-09-02","La Liga (Matchweek 4)","Real Madrid","4-3-1-2",2,2.8,"Joselu · 47&rsquor; Jude Bellingham · 90+5&rsquor;",2,0,"Getafe","4-1-3-2",1,0.4,"Borja Mayoral · 11&rsquor;",6,0,"https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga","Real Madrid","Home",NA,990,782,727,53,16,4,7,29,20,11,1,5,0,674,2,11
"La Liga","2023-09-02","La Liga (Matchweek 4)","Real Madrid","4-3-1-2",2,2.8,"Joselu · 47&rsquor; Jude Bellingham · 90+5&rsquor;",2,0,"Getafe","4-1-3-2",1,0.4,"Borja Mayoral · 11&rsquor;",6,0,"https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga","Getafe","Away",NA,990,253,207,46,14,0,7,12,15,1,1,0,0,164,0,4
"La Liga","2023-09-02","La Liga (Matchweek 4)","Alavés","4-2-3-1",1,1.3,"Cenk Özkacar (OG) · 6&rsquor;",5,0,"Valencia","4-4-2",0,0.8,"",2,0,"https://fbref.com/en/matches/3a3b9504/Alaves-Valencia-September-2-2023-La-Liga","Alavés","Home",NA,990,357,304,50,8,2,3,16,28,1,0,1,0,246,3,9
"La Liga","2023-09-02","La Liga (Matchweek 4)","Alavés","4-2-3-1",1,1.3,"Cenk Özkacar (OG) · 6&rsquor;",5,0,"Valencia","4-4-2",0,0.8,"",2,0,"https://fbref.com/en/matches/3a3b9504/Alaves-Valencia-September-2-2023-La-Liga","Valencia","Away",NA,990,531,477,54,21,0,4,17,20,2,0,0,0,428,0,10
"La Liga","2023-09-02","La Liga (Matchweek 4)","Real Betis","4-2-3-1",1,1,"Willian José · 53&rsquor;",3,0,"Rayo Vallecano","4-4-2",0,1.5,"",5,0,"https://fbref.com/en/matches/b11051a5/Real-Betis-Rayo-Vallecano-September-2-2023-La-Liga","Real Betis","Home",NA,990,515,469,44,23,0,2,14,13,2,1,1,0,428,2,10
"La Liga","2023-09-02","La Liga (Matchweek 4)","Real Betis","4-2-3-1",1,1,"Willian José · 53&rsquor;",3,0,"Rayo Vallecano","4-4-2",0,1.5,"",5,0,"https://fbref.com/en/matches/b11051a5/Real-Betis-Rayo-Vallecano-September-2-2023-La-Liga","Rayo Vallecano","Away",NA,990,420,355,61,23,1,5,13,26,3,1,1,0,319,4,14
"La Liga","2023-09-03","La Liga (Matchweek 4)","Girona","4-1-4-1",1,1,"Portu · 88&rsquor;",3,0,"Las Palmas","4-2-3-1",0,1.1,"",3,0,"https://fbref.com/en/matches/8dd16257/Girona-Las-Palmas-September-3-2023-La-Liga","Girona","Home",NA,990,449,413,32,10,3,0,18,13,3,1,1,0,374,4,9
"La Liga","2023-09-03","La Liga (Matchweek 4)","Girona","4-1-4-1",1,1,"Portu · 88&rsquor;",3,0,"Las Palmas","4-2-3-1",0,1.1,"",3,0,"https://fbref.com/en/matches/8dd16257/Girona-Las-Palmas-September-3-2023-La-Liga","Las Palmas","Away",NA,990,524,476,48,18,2,1,15,18,5,2,1,0,441,0,10
"La Liga","2023-09-03","La Liga (Matchweek 4)","Mallorca","5-3-2",0,0.4,"",0,0,"Athletic Club","4-2-3-1",0,0.6,"",1,0,"https://fbref.com/en/matches/046e92d8/Mallorca-Athletic-Club-September-3-2023-La-Liga","Mallorca","Home",NA,990,275,224,46,19,0,3,9,12,3,0,3,0,159,5,7
"La Liga","2023-09-03","La Liga (Matchweek 4)","Mallorca","5-3-2",0,0.4,"",0,0,"Athletic Club","4-2-3-1",0,0.6,"",1,0,"https://fbref.com/en/matches/046e92d8/Mallorca-Athletic-Club-September-3-2023-La-Liga","Athletic Club","Away",NA,990,547,486,57,17,0,4,31,26,5,1,3,0,427,4,4
"La Liga","2023-09-03","La Liga (Matchweek 4)","Osasuna","4-1-4-1",1,0.8,"Ezequiel Ávila · 76&rsquor; Catena · 84&rsquor;",2,1,"Barcelona","4-3-3",2,2,"Jules Koundé · 45+1&rsquor; Robert Lewandowski (P) · 85&rsquor;",3,0,"https://fbref.com/en/matches/de343043/Osasuna-Barcelona-September-3-2023-La-Liga","Osasuna","Home",NA,983,319,259,58,18,0,1,29,26,8,4,4,0,223,2,7
"La Liga","2023-09-03","La Liga (Matchweek 4)","Osasuna","4-1-4-1",1,0.8,"Ezequiel Ávila · 76&rsquor; Catena · 84&rsquor;",2,1,"Barcelona","4-3-3",2,2,"Jules Koundé · 45+1&rsquor; Robert Lewandowski (P) · 85&rsquor;",3,0,"https://fbref.com/en/matches/de343043/Osasuna-Barcelona-September-3-2023-La-Liga","Barcelona","Away",NA,990,694,654,38,7,0,3,16,21,5,3,1,0,618,2,8
"La Liga","2023-09-15","La Liga (Matchweek 5)","Rayo Vallecano","4-2-3-1",2,2.6,"Isaac Palazón Camacho (P) · 43&rsquor; Jorge de Frutos · 82&rsquor;",2,0,"Alavés","4-2-3-1",0,0.7,"",3,0,"https://fbref.com/en/matches/24453748/Rayo-Vallecano-Alaves-September-15-2023-La-Liga","Rayo Vallecano","Home",NA,990,436,379,57,12,1,2,19,29,5,1,3,0,318,0,10
"La Liga","2023-09-15","La Liga (Matchweek 5)","Rayo Vallecano","4-2-3-1",2,2.6,"Isaac Palazón Camacho (P) · 43&rsquor; Jorge de Frutos · 82&rsquor;",2,0,"Alavés","4-2-3-1",0,0.7,"",3,0,"https://fbref.com/en/matches/24453748/Rayo-Vallecano-Alaves-September-15-2023-La-Liga","Alavés","Away",NA,990,411,352,58,14,0,2,28,29,3,0,2,0,290,1,9
"La Liga","2023-09-16","La Liga (Matchweek 5)","Athletic Club","4-2-3-1",3,2.9,"Gorka Guruzeta · 66&rsquor; Asier Villalibre · 68&rsquor; Iñaki Williams · 90&rsquor;",1,0,"Cádiz","4-4-2",0,0.3,"",4,0,"https://fbref.com/en/matches/9b96c6da/Athletic-Club-Cadiz-September-16-2023-La-Liga","Athletic Club","Home",NA,990,546,485,60,24,1,3,22,29,5,2,2,0,411,1,10
"La Liga","2023-09-16","La Liga (Matchweek 5)","Athletic Club","4-2-3-1",3,2.9,"Gorka Guruzeta · 66&rsquor; Asier Villalibre · 68&rsquor; Iñaki Williams · 90&rsquor;",1,0,"Cádiz","4-4-2",0,0.3,"",4,0,"https://fbref.com/en/matches/9b96c6da/Athletic-Club-Cadiz-September-16-2023-La-Liga","Cádiz","Away",NA,990,295,238,53,10,0,3,9,21,4,2,1,0,182,4,5
"La Liga","2023-09-16","La Liga (Matchweek 5)","Valencia","4-2-3-1",3,1.3,"Hugo Duro · 5&rsquor; Hugo Duro · 34&rsquor; Javier Guerra · 54&rsquor;",1,0,"Atlético Madrid","5-3-2",0,0.6,"",5,0,"https://fbref.com/en/matches/26f7f1a6/Valencia-Atletico-Madrid-September-16-2023-La-Liga","Valencia","Home",NA,990,360,309,51,16,1,1,12,18,5,1,2,0,276,0,10
"La Liga","2023-09-16","La Liga (Matchweek 5)","Valencia","4-2-3-1",3,1.3,"Hugo Duro · 5&rsquor; Hugo Duro · 34&rsquor; Javier Guerra · 54&rsquor;",1,0,"Atlético Madrid","5-3-2",0,0.6,"",5,0,"https://fbref.com/en/matches/26f7f1a6/Valencia-Atletico-Madrid-September-16-2023-La-Liga","Atlético Madrid","Away",NA,990,601,550,51,13,1,1,29,23,8,1,5,0,496,0,18
"La Liga","2023-09-16","La Liga (Matchweek 5)","Celta Vigo","3-4-3",0,1.3,"",1,0,"Mallorca","5-4-1",1,0.8,"Vedat Muriqi · 85&rsquor;",3,0,"https://fbref.com/en/matches/1e04d474/Celta-Vigo-Mallorca-September-16-2023-La-Liga","Celta Vigo","Home",NA,990,577,520,55,15,2,5,31,24,10,5,1,0,456,2,8
"La Liga","2023-09-16","La Liga (Matchweek 5)","Celta Vigo","3-4-3",0,1.3,"",1,0,"Mallorca","5-4-1",1,0.8,"Vedat Muriqi · 85&rsquor;",3,0,"https://fbref.com/en/matches/1e04d474/Celta-Vigo-Mallorca-September-16-2023-La-Liga","Mallorca","Away",NA,990,382,330,52,11,0,1,6,26,1,0,1,0,292,0,5
"La Liga","2023-09-16","La Liga (Matchweek 5)","Barcelona","4-3-3",5,2.4,"João Félix · 25&rsquor; Robert Lewandowski · 32&rsquor; Ferrán Torres · 62&rsquor; Raphinha · 66&rsquor; João Cancelo · 81&rsquor;",1,0,"Real Betis","4-2-3-1",0,0.8,"",2,0,"https://fbref.com/en/matches/91deddae/Barcelona-Real-Betis-September-16-2023-La-Liga","Barcelona","Home",NA,990,692,646,43,10,2,2,16,14,9,4,0,0,619,3,10
"La Liga","2023-09-16","La Liga (Matchweek 5)","Barcelona","4-3-3",5,2.4,"João Félix · 25&rsquor; Robert Lewandowski · 32&rsquor; Ferrán Torres · 62&rsquor; Raphinha · 66&rsquor; João Cancelo · 81&rsquor;",1,0,"Real Betis","4-2-3-1",0,0.8,"",2,0,"https://fbref.com/en/matches/91deddae/Barcelona-Real-Betis-September-16-2023-La-Liga","Real Betis","Away",NA,990,369,327,39,12,0,4,10,9,5,2,1,0,300,3,6
"La Liga","2023-09-17","La Liga (Matchweek 5)","Getafe","4-4-2",3,0.5,"Stefan Mitrović · 36&rsquor; Carmona · 51&rsquor; Nemanja Maksimović · 86&rsquor; Fabrizio Angileri · 90+2&rsquor;",6,1,"Osasuna","4-3-3",2,1.1,"Iker Muñoz · 45&rsquor; Ante Budimir (P) · 57&rsquor;",2,0,"https://fbref.com/en/matches/c12983f1/Getafe-Osasuna-September-17-2023-La-Liga","Getafe","Home",NA,990,398,340,58,18,1,4,21,22,6,3,2,0,262,0,6
"La Liga","2023-09-17","La Liga (Matchweek 5)","Getafe","4-4-2",3,0.5,"Stefan Mitrović · 36&rsquor; Carmona · 51&rsquor; Nemanja Maksimović · 86&rsquor; Fabrizio Angileri · 90+2&rsquor;",6,1,"Osasuna","4-3-3",2,1.1,"Iker Muñoz · 45&rsquor; Ante Budimir (P) · 57&rsquor;",2,0,"https://fbref.com/en/matches/c12983f1/Getafe-Osasuna-September-17-2023-La-Liga","Osasuna","Away",NA,990,498,438,53,13,0,6,15,32,3,1,1,0,357,7,9
"La Liga","2023-09-17","La Liga (Matchweek 5)","Villarreal","4-2-3-1",2,0.9,"Gerard Moreno · 45+5&rsquor; Alexander Sørloth · 90+4&rsquor;",2,0,"Almería","4-2-3-1",1,1.5,"Sergio Akieme · 44&rsquor;",3,0,"https://fbref.com/en/matches/c16dfe0b/Villarreal-Almeria-September-17-2023-La-Liga","Villarreal","Home",NA,990,545,503,41,7,1,4,25,13,6,0,5,0,453,1,11
"La Liga","2023-09-17","La Liga (Matchweek 5)","Villarreal","4-2-3-1",2,0.9,"Gerard Moreno · 45+5&rsquor; Alexander Sørloth · 90+4&rsquor;",2,0,"Almería","4-2-3-1",1,1.5,"Sergio Akieme · 44&rsquor;",3,0,"https://fbref.com/en/matches/c16dfe0b/Villarreal-Almeria-September-17-2023-La-Liga","Almería","Away",NA,990,333,284,48,15,3,1,14,18,6,3,2,0,248,1,7
"La Liga","2023-09-17","La Liga (Matchweek 5)","Sevilla","4-2-3-1",1,1.7,"Dodi Lukebakio · 71&rsquor;",3,0,"Las Palmas","4-2-3-1",0,1,"",5,0,"https://fbref.com/en/matches/b1d20065/Sevilla-Las-Palmas-September-17-2023-La-Liga","Sevilla","Home",NA,990,404,351,47,11,1,4,34,17,7,3,2,0,285,6,13
"La Liga","2023-09-17","La Liga (Matchweek 5)","Sevilla","4-2-3-1",1,1.7,"Dodi Lukebakio · 71&rsquor;",3,0,"Las Palmas","4-2-3-1",0,1,"",5,0,"https://fbref.com/en/matches/b1d20065/Sevilla-Las-Palmas-September-17-2023-La-Liga","Las Palmas","Away",NA,990,526,459,67,19,1,1,12,33,3,1,0,0,420,0,14
"La Liga","2023-09-17","La Liga (Matchweek 5)","Real Madrid","4-1-2-1-2",2,2,"Federico Valverde · 46&rsquor; Joselu · 60&rsquor;",3,0,"Real Sociedad","4-3-3",1,1.6,"Ander Barrenetxea · 5&rsquor;",2,0,"https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga","Real Madrid","Home",NA,990,558,507,48,14,0,6,19,20,4,0,2,0,477,3,4
"La Liga","2023-09-17","La Liga (Matchweek 5)","Real Madrid","4-1-2-1-2",2,2,"Federico Valverde · 46&rsquor; Joselu · 60&rsquor;",3,0,"Real Sociedad","4-3-3",1,1.6,"Ander Barrenetxea · 5&rsquor;",2,0,"https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga","Real Sociedad","Away",NA,990,521,477,42,14,2,5,12,17,3,2,1,0,448,2,5
"La Liga","2023-09-18","La Liga (Matchweek 5)","Granada","4-4-2",2,1.6,"Myrto Uzuni · 63&rsquor; Lucas Boyé · 85&rsquor;",3,0,"Girona","4-1-4-1",4,2.8,"Viktor Tsyhankov · 22&rsquor; Sávio · 31&rsquor; David López · 34&rsquor; Yan Couto · 89&rsquor;",3,0,"https://fbref.com/en/matches/5f245c9f/Granada-Girona-September-18-2023-La-Liga","Granada","Home",NA,990,370,303,64,24,1,0,24,28,4,0,2,0,285,3,11
"La Liga","2023-09-18","La Liga (Matchweek 5)","Granada","4-4-2",2,1.6,"Myrto Uzuni · 63&rsquor; Lucas Boyé · 85&rsquor;",3,0,"Girona","4-1-4-1",4,2.8,"Viktor Tsyhankov · 22&rsquor; Sávio · 31&rsquor; David López · 34&rsquor; Yan Couto · 89&rsquor;",3,0,"https://fbref.com/en/matches/5f245c9f/Granada-Girona-September-18-2023-La-Liga","Girona","Away",NA,990,492,436,51,15,1,4,16,23,5,1,4,0,412,5,7
"La Liga","2023-09-22","La Liga (Matchweek 6)","Alavés","4-2-3-1",0,1.1,"",3,0,"Athletic Club","4-2-3-1",2,1.7,"Iñaki Williams · 18&rsquor; Oihan Sancet · 76&rsquor;",2,0,"https://fbref.com/en/matches/b058555b/Alaves-Athletic-Club-September-22-2023-La-Liga","Alavés","Home",NA,990,422,366,52,9,0,3,17,25,3,1,0,0,294,4,13
"La Liga","2023-09-22","La Liga (Matchweek 6)","Alavés","4-2-3-1",0,1.1,"",3,0,"Athletic Club","4-2-3-1",2,1.7,"Iñaki Williams · 18&rsquor; Oihan Sancet · 76&rsquor;",2,0,"https://fbref.com/en/matches/b058555b/Alaves-Athletic-Club-September-22-2023-La-Liga","Athletic Club","Away",NA,990,547,486,61,16,1,1,15,32,4,1,3,0,429,0,19
"La Liga","2023-09-23","La Liga (Matchweek 6)","Girona","4-1-4-1",5,3.2,"David López · 26&rsquor; Artem Dovbyk (P) · 33&rsquor; Iván Martín · 37&rsquor; Yangel Herrera · 45&rsquor; Sávio · 57&rsquor;",1,0,"Mallorca","5-4-1",3,1.8,"Vedat Muriqi (P) · 4&rsquor; Abdón Prats · 88&rsquor; Abdón Prats · 90+5&rsquor;",5,0,"https://fbref.com/en/matches/d6d3de2f/Girona-Mallorca-September-23-2023-La-Liga","Girona","Home",NA,990,568,522,45,14,2,2,20,15,6,1,3,0,492,1,8
"La Liga","2023-09-23","La Liga (Matchweek 6)","Girona","4-1-4-1",5,3.2,"David López · 26&rsquor; Artem Dovbyk (P) · 33&rsquor; Iván Martín · 37&rsquor; Yangel Herrera · 45&rsquor; Sávio · 57&rsquor;",1,0,"Mallorca","5-4-1",3,1.8,"Vedat Muriqi (P) · 4&rsquor; Abdón Prats · 88&rsquor; Abdón Prats · 90+5&rsquor;",5,0,"https://fbref.com/en/matches/d6d3de2f/Girona-Mallorca-September-23-2023-La-Liga","Mallorca","Away",NA,990,443,394,46,10,2,1,18,14,5,4,1,0,365,3,10
"La Liga","2023-09-23","La Liga (Matchweek 6)","Osasuna","4-3-3",0,1.4,"",2,0,"Sevilla","4-2-3-1",0,0.8,"",3,0,"https://fbref.com/en/matches/72741505/Osasuna-Sevilla-September-23-2023-La-Liga","Osasuna","Home",NA,990,376,310,64,10,0,3,21,28,7,5,0,0,222,2,8
"La Liga","2023-09-23","La Liga (Matchweek 6)","Osasuna","4-3-3",0,1.4,"",2,0,"Sevilla","4-2-3-1",0,0.8,"",3,0,"https://fbref.com/en/matches/72741505/Osasuna-Sevilla-September-23-2023-La-Liga","Sevilla","Away",NA,990,477,423,50,11,1,4,20,24,4,1,1,0,323,4,11
"La Liga","2023-09-23","La Liga (Matchweek 6)","Barcelona","4-3-3",3,1.6,"Robert Lewandowski · 81&rsquor; Robert Lewandowski · 85&rsquor; João Cancelo · 89&rsquor;",2,0,"Celta Vigo","5-3-2",2,1.5,"Jørgen Strand Larsen · 19&rsquor; Anastasios Douvikas · 76&rsquor;",1,0,"https://fbref.com/en/matches/027eed9e/Barcelona-Celta-Vigo-September-23-2023-La-Liga","Barcelona","Home",NA,990,858,813,43,10,2,9,21,20,2,0,2,0,767,2,7
"La Liga","2023-09-23","La Liga (Matchweek 6)","Barcelona","4-3-3",3,1.6,"Robert Lewandowski · 81&rsquor; Robert Lewandowski · 85&rsquor; João Cancelo · 89&rsquor;",2,0,"Celta Vigo","5-3-2",2,1.5,"Jørgen Strand Larsen · 19&rsquor; Anastasios Douvikas · 76&rsquor;",1,0,"https://fbref.com/en/matches/027eed9e/Barcelona-Celta-Vigo-September-23-2023-La-Liga","Celta Vigo","Away",NA,990,302,262,40,12,1,3,11,10,3,2,1,0,218,0,6
"La Liga","2023-09-23","La Liga (Matchweek 6)","Almería","4-2-3-1",2,2.6,"Sergio Arribas · 59&rsquor; Sergio Arribas · 69&rsquor;",4,0,"Valencia","4-2-3-1",2,0.8,"Diego López · 14&rsquor; Javier Guerra · 63&rsquor;",2,0,"https://fbref.com/en/matches/e5d13d76/Almeria-Valencia-September-23-2023-La-Liga","Almería","Home",NA,990,597,549,45,9,0,4,21,22,7,3,4,0,500,3,5
"La Liga","2023-09-23","La Liga (Matchweek 6)","Almería","4-2-3-1",2,2.6,"Sergio Arribas · 59&rsquor; Sergio Arribas · 69&rsquor;",4,0,"Valencia","4-2-3-1",2,0.8,"Diego López · 14&rsquor; Javier Guerra · 63&rsquor;",2,0,"https://fbref.com/en/matches/e5d13d76/Almeria-Valencia-September-23-2023-La-Liga","Valencia","Away",NA,990,386,332,53,15,3,2,11,24,3,0,1,1,278,1,9
"La Liga","2023-09-24","La Liga (Matchweek 6)","Real Sociedad","4-4-2",4,2,"Takefusa Kubo · 2&rsquor; Mikel Oyarzabal (P) · 61&rsquor; Brais Méndez · 66&rsquor; Mikel Oyarzabal · 88&rsquor;",3,0,"Getafe","4-2-3-1",3,1.4,"Carles Aleñá · 39&rsquor; Borja Mayoral (P) · 45+5&rsquor; Juanmi Latasa · 90+2&rsquor;",2,0,"https://fbref.com/en/matches/3e8c7ee8/Real-Sociedad-Getafe-September-24-2023-La-Liga","Real Sociedad","Home",NA,990,528,471,54,23,3,4,12,20,2,1,1,0,420,3,3
"La Liga","2023-09-24","La Liga (Matchweek 6)","Real Sociedad","4-4-2",4,2,"Takefusa Kubo · 2&rsquor; Mikel Oyarzabal (P) · 61&rsquor; Brais Méndez · 66&rsquor; Mikel Oyarzabal · 88&rsquor;",3,0,"Getafe","4-2-3-1",3,1.4,"Carles Aleñá · 39&rsquor; Borja Mayoral (P) · 45+5&rsquor; Juanmi Latasa · 90+2&rsquor;",2,0,"https://fbref.com/en/matches/3e8c7ee8/Real-Sociedad-Getafe-September-24-2023-La-Liga","Getafe","Away",NA,990,339,292,46,15,0,3,17,17,1,0,1,0,223,1,7
"La Liga","2023-09-24","La Liga (Matchweek 6)","Rayo Vallecano","4-2-3-1",1,1.2,"Kike Pérez · 16&rsquor;",2,0,"Villarreal","4-4-2",1,1.6,"Alexander Sørloth · 15&rsquor; Alberto Moreno · 77&rsquor;",4,1,"https://fbref.com/en/matches/3ad7ddfb/Rayo-Vallecano-Villarreal-September-24-2023-La-Liga","Rayo Vallecano","Home",NA,990,366,312,48,18,1,6,12,17,2,1,0,0,276,6,7
"La Liga","2023-09-24","La Liga (Matchweek 6)","Rayo Vallecano","4-2-3-1",1,1.2,"Kike Pérez · 16&rsquor;",2,0,"Villarreal","4-4-2",1,1.6,"Alexander Sørloth · 15&rsquor; Alberto Moreno · 77&rsquor;",4,1,"https://fbref.com/en/matches/3ad7ddfb/Rayo-Vallecano-Villarreal-September-24-2023-La-Liga","Villarreal","Away",NA,976,508,452,54,27,2,4,20,11,8,6,2,0,422,2,8
"La Liga","2023-09-24","La Liga (Matchweek 6)","Las Palmas","4-5-1",1,0.6,"Mika Mármol · 58&rsquor; Kirian Rodríguez · 90+2&rsquor;",8,1,"Granada","4-4-1-1",0,0,"",4,0,"https://fbref.com/en/matches/0cfa1fb6/Las-Palmas-Granada-September-24-2023-La-Liga","Las Palmas","Home",NA,957,474,424,46,22,0,4,15,10,6,4,1,0,376,4,7
"La Liga","2023-09-24","La Liga (Matchweek 6)","Las Palmas","4-5-1",1,0.6,"Mika Mármol · 58&rsquor; Kirian Rodríguez · 90+2&rsquor;",8,1,"Granada","4-4-1-1",0,0,"",4,0,"https://fbref.com/en/matches/0cfa1fb6/Las-Palmas-Granada-September-24-2023-La-Liga","Granada","Away",NA,990,366,307,54,16,2,3,23,22,7,4,1,0,240,5,11
"La Liga","2023-09-24","La Liga (Matchweek 6)","Real Betis","4-2-3-1",1,1.8,"Guido Rodríguez · 60&rsquor;",2,0,"Cádiz","4-4-2",1,0.2,"Chris Ramos · 41&rsquor;",3,0,"https://fbref.com/en/matches/a41377f4/Real-Betis-Cadiz-September-24-2023-La-Liga","Real Betis","Home",NA,990,549,496,52,17,2,5,34,15,11,5,4,0,475,1,10
"La Liga","2023-09-24","La Liga (Matchweek 6)","Real Betis","4-2-3-1",1,1.8,"Guido Rodríguez · 60&rsquor;",2,0,"Cádiz","4-4-2",1,0.2,"Chris Ramos · 41&rsquor;",3,0,"https://fbref.com/en/matches/a41377f4/Real-Betis-Cadiz-September-24-2023-La-Liga","Cádiz","Away",NA,990,328,274,49,11,0,2,23,12,8,7,1,0,235,5,9
"La Liga","2023-09-24","La Liga (Matchweek 6)","Atlético Madrid","5-3-2",3,1.4,"Álvaro Morata · 4&rsquor; Antoine Griezmann · 18&rsquor; Álvaro Morata · 46&rsquor;",1,0,"Real Madrid","4-1-2-1-2",1,1,"Toni Kroos · 35&rsquor;",3,0,"https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga","Atlético Madrid","Home",NA,990,384,332,51,11,1,10,15,19,6,4,2,0,310,1,9
"La Liga","2023-09-24","La Liga (Matchweek 6)","Atlético Madrid","5-3-2",3,1.4,"Álvaro Morata · 4&rsquor; Antoine Griezmann · 18&rsquor; Álvaro Morata · 46&rsquor;",1,0,"Real Madrid","4-1-2-1-2",1,1,"Toni Kroos · 35&rsquor;",3,0,"https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga","Real Madrid","Away",NA,990,654,603,50,13,3,2,33,16,11,7,0,0,584,1,12
"La Liga","2023-09-26","La Liga (Matchweek 7)","Sevilla","4-2-3-1",5,2.2,"Youssef En-Nesyri · 7&rsquor; Dodi Lukebakio · 8&rsquor; Suso · 38&rsquor; Érik Lamela · 51&rsquor; Kike Salas · 90+2&rsquor;",3,0,"Almería","4-4-2",1,1.8,"Luis Javier Suárez (P) · 71&rsquor;",2,0,"https://fbref.com/en/matches/1a0a12f3/Sevilla-Almeria-September-26-2023-La-Liga","Sevilla","Home",NA,990,408,357,51,17,1,11,24,16,9,3,3,0,315,0,3
"La Liga","2023-09-26","La Liga (Matchweek 7)","Sevilla","4-2-3-1",5,2.2,"Youssef En-Nesyri · 7&rsquor; Dodi Lukebakio · 8&rsquor; Suso · 38&rsquor; Érik Lamela · 51&rsquor; Kike Salas · 90+2&rsquor;",3,0,"Almería","4-4-2",1,1.8,"Luis Javier Suárez (P) · 71&rsquor;",2,0,"https://fbref.com/en/matches/1a0a12f3/Sevilla-Almeria-September-26-2023-La-Liga","Almería","Away",NA,990,477,421,54,14,0,5,23,25,4,3,1,0,381,2,7
